dataset_label,file_family,field_pair,flag,definition,numerator,denominator,rate,status
LOCAL_LEGACY_KO_EN_XLSX,1_구어체(2),원문 + 번역문,KO_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,200000,200000,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,1_구어체(2),원문 + 번역문,KO_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,6,200000,3e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,1_구어체(2),원문 + 번역문,KO_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,200000,1e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,1_구어체(2),원문 + 번역문,KO_zero_width,aggregate Unicode/preprocessing indicator; not official pipeline evidence,6,200000,3e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,missing_KO,KO is null,0,100000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,missing_EN,EN is null,0,100000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,empty_KO,KO empty or whitespace,0,100000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,empty_EN,EN empty or whitespace,0,100000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,language_mismatch,KO Hangul or EN Latin dominance below 0.5,4,100000,4e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,high_digit_ratio_KO,KO digit ratio >0.20,322,100000,0.00322,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,high_digit_ratio_EN,EN digit ratio >0.20,35,100000,0.00035,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,high_punctuation_ratio_KO,KO punctuation ratio >0.20,11,100000,0.00011,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,high_punctuation_ratio_EN,EN punctuation ratio >0.20,4,100000,4e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,extreme_codepoint_length_ratio,KO/EN codepoint ratio <0.20 or >5.00,0,100000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,extreme_byte_length_ratio,KO/EN byte ratio <0.20 or >5.00,0,100000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,duplicate_candidate_pair,salted within-run KO+EN hash repeated,2,100000,2e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,one_to_many_indicator,distinct KO hashes linked to multiple EN hashes,9,100000,9e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,many_to_one_indicator,distinct EN hashes linked to multiple KO hashes,74,100000,0.00074,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,unobserved_direction,direction not directly observed,100000,100000,1.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,suspiciously_short_KO,KO <2 codepoints,0,100000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,suspiciously_short_EN,EN <2 codepoints,0,100000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,suspiciously_long_KO,KO >1000 codepoints,0,100000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,suspiciously_long_EN,EN >1000 codepoints,0,100000,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,EN_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,9,100000,9e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,EN_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,9822,100000,0.09822,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,EN_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,100000,1e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,EN_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,100000,100000,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,EN_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,18,100000,0.00018,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,EN_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,100000,100000,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,EN_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,9,100000,9e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,EN_zero_width,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,100000,2e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,KO_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,18,100000,0.00018,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,KO_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,11032,100000,0.11032,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,KO_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1317,100000,0.01317,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,KO_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,17,100000,0.00017,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,KO_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,100000,100000,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,원문 + 번역문,KO_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,13,100000,0.00013,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,missing_KO,KO is null,0,200011,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,missing_EN,EN is null,0,200011,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,empty_KO,KO empty or whitespace,0,200011,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,empty_EN,EN empty or whitespace,0,200011,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,language_mismatch,KO Hangul or EN Latin dominance below 0.5,32,200011,0.00015999120048397337,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,high_digit_ratio_KO,KO digit ratio >0.20,749,200011,0.003744794036328002,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,high_digit_ratio_EN,EN digit ratio >0.20,4,200011,1.999890006049667e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,high_punctuation_ratio_KO,KO punctuation ratio >0.20,104,200011,0.0005199714015729135,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,high_punctuation_ratio_EN,EN punctuation ratio >0.20,0,200011,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,extreme_codepoint_length_ratio,KO/EN codepoint ratio <0.20 or >5.00,15,200011,7.499587522686252e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,extreme_byte_length_ratio,KO/EN byte ratio <0.20 or >5.00,0,200011,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,duplicate_candidate_pair,salted within-run KO+EN hash repeated,0,200011,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,one_to_many_indicator,distinct KO hashes linked to multiple EN hashes,0,200011,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,many_to_one_indicator,distinct EN hashes linked to multiple KO hashes,20,200011,9.999450030248337e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,unobserved_direction,direction not directly observed,200011,200011,1.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,suspiciously_short_KO,KO <2 codepoints,0,200011,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,suspiciously_short_EN,EN <2 codepoints,0,200011,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,suspiciously_long_KO,KO >1000 codepoints,0,200011,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,suspiciously_long_EN,EN >1000 codepoints,0,200011,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,459,200011,0.002294873781941993,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_bracket_placeholder,aggregate Unicode/preprocessing indicator; not official pipeline evidence,82,200011,0.0004099774512401818,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_control,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,200011,4.999725015124168e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,66894,200011,0.3344516051617161,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_email,aggregate Unicode/preprocessing indicator; not official pipeline evidence,4,200011,1.999890006049667e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,586,200011,0.0029298388588627627,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,200011,200011,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_leading_trailing_whitespace,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,200011,9.999450030248336e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_markup,aggregate Unicode/preprocessing indicator; not official pipeline evidence,81,200011,0.0004049777262250576,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_non_NFC,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,200011,4.999725015124168e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,368,200011,0.001839898805565694,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,199982,200011,0.9998550079745614,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,8,200011,3.999780012099334e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_repeated_whitespace,aggregate Unicode/preprocessing indicator; not official pipeline evidence,3,200011,1.4999175045372504e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,20,200011,9.999450030248337e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_whitespace_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,6,200011,2.999835009074501e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,EN_zero_width,aggregate Unicode/preprocessing indicator; not official pipeline evidence,21,200011,0.00010499422531760753,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,KO_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2268,200011,0.011339376334301614,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,KO_bracket_placeholder,aggregate Unicode/preprocessing indicator; not official pipeline evidence,683,200011,0.0034148121853298068,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,KO_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,82249,200011,0.4112223827689477,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,KO_email,aggregate Unicode/preprocessing indicator; not official pipeline evidence,4,200011,1.999890006049667e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,KO_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2108,200011,0.010539420331881747,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,KO_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,27701,200011,0.1384973826439546,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,KO_markup,aggregate Unicode/preprocessing indicator; not official pipeline evidence,3,200011,1.4999175045372504e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,KO_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,118,200011,0.0005899675517846519,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,KO_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,200010,200011,0.9999950002749849,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,KO_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,39,200011,0.00019498927558984257,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,KO_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,20,200011,9.999450030248337e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,KO_whitespace_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,200011,9.999450030248336e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,원문 + 번역문,KO_zero_width,aggregate Unicode/preprocessing indicator; not official pipeline evidence,4,200011,1.999890006049667e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,missing_KO,KO is null,0,200541,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,missing_EN,EN is null,0,200541,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,empty_KO,KO empty or whitespace,0,200541,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,empty_EN,EN empty or whitespace,0,200541,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,language_mismatch,KO Hangul or EN Latin dominance below 0.5,17,200541,8.477069526929655e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,high_digit_ratio_KO,KO digit ratio >0.20,444,200541,0.0022140110999745687,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,high_digit_ratio_EN,EN digit ratio >0.20,3,200541,1.4959534459287626e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,high_punctuation_ratio_KO,KO punctuation ratio >0.20,25,200541,0.00012466278716073023,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,high_punctuation_ratio_EN,EN punctuation ratio >0.20,0,200541,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,extreme_codepoint_length_ratio,KO/EN codepoint ratio <0.20 or >5.00,53,200541,0.0002642851087807481,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,extreme_byte_length_ratio,KO/EN byte ratio <0.20 or >5.00,0,200541,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,duplicate_candidate_pair,salted within-run KO+EN hash repeated,0,200541,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,one_to_many_indicator,distinct KO hashes linked to multiple EN hashes,0,200541,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,many_to_one_indicator,distinct EN hashes linked to multiple KO hashes,293,200541,0.0014610478655237582,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,unobserved_direction,direction not directly observed,200541,200541,1.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,suspiciously_short_KO,KO <2 codepoints,0,200541,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,suspiciously_short_EN,EN <2 codepoints,0,200541,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,suspiciously_long_KO,KO >1000 codepoints,0,200541,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,suspiciously_long_EN,EN >1000 codepoints,0,200541,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,545,200541,0.002717648760103919,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_bracket_placeholder,aggregate Unicode/preprocessing indicator; not official pipeline evidence,116,200541,0.0005784353324257883,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,50798,200541,0.253304810487631,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_email,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,200541,4.986511486429209e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,471,200541,0.0023486469101081575,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),원문 + 번역문,EN_jamo_or_decomposed,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,200541,9.973022972858419e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
